26,4,5,500,5,5
8,8,9,8,10,8,9,8,7,6,10,10,7,8,7,10,7,10,8,6,7,6,7,6,7,10,6,9,10,10,9,8,6,6,10,6,10,7,8,6,6,6,8,9,6,9,8,10,7,6,9,7,10,10,9,11,9,8,9,10,9,8,8,11,9,10,11,12,11,11,8,8,10,11,11,8,11,11,12,9,12,11,9,12,8,10,8,12,8,10,9,12,8,8,10,9,8,11,9,8,10,12,11,9
161,2,1,3
162,3,2,5
163,1,2,3
164,3,3,1
165,2,1,2
166,2,1,2
167,3,5,3
168,2,1,5
169,3,2,4
170,3,5,3
171,2,5,1
172,1,2,1
173,1,5,4
174,2,2,5
175,1,1,1
176,1,2,3
177,3,5,5
178,1,5,5
179,1,4,1
180,3,3,5
181,3,3,3
182,3,2,4
183,3,5,4
184,1,4,1
185,3,1,5
186,3,1,4
187,1,1,2
188,1,5,1
189,2,1,4
190,1,4,3
191,2,4,3
192,2,5,2
193,3,1,3
194,3,4,3
195,3,1,2
196,3,4,5
197,1,5,1
198,3,2,5
199,2,1,3
200,1,4,1
201,1,3,2
202,1,5,5
203,2,4,3
204,1,3,5
205,1,4,4
206,1,2,2
207,2,3,1
208,2,5,3
209,3,3,3
210,1,1,1
211,2,4,4
212,2,5,4
213,1,2,3
214,2,3,3
215,1,2,5
216,3,2,1
217,2,4,1
218,3,3,1
219,3,1,5
220,3,3,5
221,3,5,5
222,1,1,3
223,1,3,1
224,3,3,1
225,3,1,2
226,3,4,1
227,3,4,4
228,1,2,2
229,1,2,1
230,3,1,3
231,2,2,4
232,2,5,5
233,2,1,1
234,2,2,2
235,1,5,4
236,3,5,2
237,1,2,2
238,1,1,1
239,1,5,4
240,1,2,1
241,2,5,1
242,3,2,2
243,1,2,2
244,2,3,2
245,2,3,1
246,3,1,2
247,1,4,3
248,1,1,5
249,3,2,2
250,3,2,5
251,2,3,4
252,1,2,5
253,3,4,5
254,1,5,5
255,2,2,5
256,1,2,4
257,3,4,5
258,3,2,1
259,1,4,5
260,2,3,5
261,2,5,2
262,2,1,1
263,2,5,3
264,2,1,5
265,3,2,3
266,3,3,1
267,3,3,1
268,2,4,5
269,3,3,1
270,2,4,2
271,2,4,4
272,3,1,4
273,2,5,4
274,3,4,1
275,1,2,3
276,2,1,4
277,3,2,3
278,2,1,3
279,3,2,2
280,3,5,1
281,2,2,4
282,1,5,3
283,1,3,5
284,1,5,3
285,2,4,5
286,2,2,5
287,3,2,1
288,3,2,3
289,2,5,3
290,2,2,3
291,3,5,3
292,1,3,4
293,2,1,2
294,2,5,3
295,2,1,3
296,3,2,3
297,2,3,1
298,3,1,4
299,2,5,3
300,3,3,5
301,1,4,4
302,2,4,1
303,3,4,1
304,2,5,5
305,2,3,3
306,2,1,1
307,1,2,1
308,3,2,5
309,1,1,4
310,2,1,5
311,1,2,4
312,1,3,4
313,2,3,1
314,3,3,5
315,2,5,2
316,1,4,4
317,3,5,1
318,1,1,5
319,2,2,1
320,3,5,2
321,2,4,1
322,1,4,4
323,3,1,1
324,1,2,5
325,1,1,5
326,3,1,5
327,2,2,5
328,2,5,1
329,3,3,2
330,2,5,3
331,3,1,2
332,3,2,5
333,2,3,5
334,2,2,1
335,2,2,2
336,1,2,4
337,1,1,5
338,1,2,5
339,3,2,1
340,2,5,4
341,3,3,2
342,1,3,5
343,1,3,1
344,3,2,2
345,1,2,5
346,1,5,2
347,3,4,3
348,3,5,2
349,1,4,3
350,3,5,1
351,2,1,4
352,3,5,2
353,1,4,2
354,1,5,1
355,2,4,1
356,2,1,2
357,1,4,5
358,3,1,5
359,1,2,1
360,3,4,1
361,2,3,5
362,2,1,2
363,3,1,1
364,2,4,4
365,1,1,1
366,1,4,3
367,3,1,2
368,2,1,5
369,3,1,4
370,2,2,4
371,3,5,2
372,2,2,2
373,2,5,2
374,1,1,4
375,3,1,3
376,3,5,1
377,2,3,3
378,3,5,3
379,3,3,3
380,1,5,4
381,1,3,4
382,3,2,1
383,2,1,3
384,2,4,2
385,3,2,4
386,2,3,1
387,3,3,5
388,2,1,2
389,2,5,5
390,1,1,4
391,3,4,2
392,3,5,3
393,3,5,4
394,3,3,4
395,1,4,4
396,2,4,2
397,3,2,4
398,2,5,3
399,1,2,1
400,2,5,1
401,3,2,1
402,3,4,1
403,2,1,4
404,2,3,3
405,2,2,2
406,3,5,2
407,1,2,5
408,1,1,1
409,1,2,5
410,1,1,2
411,1,1,4
412,1,4,3
413,3,2,4
414,3,4,3
415,2,1,2
416,2,3,5
417,1,5,2
418,1,1,4
419,3,2,3
420,1,2,2
421,3,4,3
422,3,4,2
423,2,1,5
424,3,3,5
425,3,4,5
426,1,3,1
427,2,5,2
428,1,2,1
429,1,3,5
430,1,3,5
431,1,2,3
432,2,4,3
433,1,5,2
434,1,5,1
435,3,5,3
436,1,1,2
437,1,2,4
438,2,2,2
439,3,3,2
440,2,5,3
441,3,2,4
442,1,2,3
443,2,5,1
444,2,5,5
445,1,3,4
446,2,1,3
447,2,1,2
448,3,5,2
449,2,1,2
450,2,4,1
451,1,4,1
452,3,1,5
453,1,4,2
454,3,3,2
455,2,4,2
456,3,1,1
457,1,2,5
458,3,5,3
459,1,4,3
460,3,2,1
461,1,3,1
462,1,3,3
463,3,1,1
464,1,4,5
465,3,3,3
466,1,4,4
467,1,2,1
468,1,4,3
469,1,4,2
470,3,5,5
471,1,1,5
472,2,3,2
473,3,3,4
474,2,4,1
475,1,3,1
476,1,3,5
477,1,1,1
478,3,5,3
479,1,4,5
480,3,2,4
481,2,1,2
482,1,5,3
483,1,3,5
484,1,1,5
485,1,1,1
486,2,1,2
487,2,3,4
488,3,1,1
489,3,2,1
490,3,2,2
491,2,3,5
492,1,2,4
493,2,5,2
494,3,5,3
495,2,5,5
496,3,5,4
497,3,2,3
498,2,1,3
499,1,1,4
