26,4,5,500,5,5
9,7,8,9,6,10,7,6,8,7,7,8,6,7,9,7,10,9,9,8,10,9,6,6,7,8,7,6,7,10,6,10,10,10,8,8,10,7,6,7,9,8,6,9,8,6,8,6,6,8,10,6,9,8,12,12,8,8,10,11,12,11,12,10,9,10,8,10,10,10,8,10,8,8,11,12,10,12,12,8,10,12,12,9,11,11,10,12,9,8,8,11,9,12,10,9,11,12,8,10,12,8,10,9
409,1,5,2
410,3,5,1
411,1,3,5
412,1,1,2
413,3,1,5
414,2,1,3
415,2,3,3
416,1,4,1
417,1,3,2
418,3,3,5
419,3,1,4
420,1,1,4
421,2,2,4
422,3,5,2
423,2,5,4
424,2,2,2
425,3,2,1
426,3,1,4
427,2,1,5
428,3,1,4
429,3,1,4
430,1,1,1
431,2,1,3
432,1,5,3
433,2,1,2
434,2,5,4
435,3,3,3
436,3,2,1
437,3,4,2
438,1,5,1
439,1,4,5
440,3,2,1
441,1,1,2
442,1,2,3
443,1,5,1
444,2,5,4
445,1,3,5
446,3,1,2
447,2,5,2
448,1,4,5
449,1,1,5
450,1,3,2
451,1,3,1
452,1,5,1
453,1,2,3
454,1,3,2
455,1,5,2
456,1,5,4
457,2,5,1
458,3,2,1
459,3,4,3
460,2,2,2
461,2,1,1
462,1,3,3
463,2,3,2
464,3,5,5
465,2,5,1
466,2,5,5
467,1,4,5
468,1,5,4
469,1,5,2
470,1,2,4
471,3,1,5
472,3,4,5
473,2,3,5
474,1,4,4
475,1,2,1
476,2,4,2
477,3,4,3
478,1,5,3
479,2,4,1
480,3,4,2
481,1,5,2
482,1,5,2
483,3,3,1
484,3,4,3
485,1,2,2
486,3,3,2
487,3,3,3
488,1,4,1
489,3,4,2
490,2,5,5
491,2,2,2
492,1,5,5
493,1,4,1
494,1,2,3
495,2,1,2
496,3,3,5
497,2,5,2
498,1,1,2
499,2,2,4
